epoch,step,train_loss
0,10,0.47023794054985046
1,21,0.4555683135986328
2,32,0.44186267256736755
3,43,0.42871659994125366
4,54,0.4160920977592468
5,65,0.4039602279663086
6,76,0.3922945261001587
7,87,0.3810711205005646
8,98,0.3702686131000519
9,109,0.3598674237728119
10,120,0.3498495817184448
11,131,0.3401983678340912
12,142,0.3308979570865631
13,153,0.321933388710022
14,164,0.31329041719436646
15,175,0.30495545268058777
16,186,0.2969154715538025
17,197,0.2891579866409302
18,208,0.2816711366176605
19,219,0.27444353699684143
20,230,0.2674642503261566
21,241,0.2607229948043823
22,252,0.2542097866535187
23,263,0.24791523814201355
24,274,0.24183037877082825
25,285,0.23594661056995392
26,296,0.2302558720111847
27,307,0.2247503697872162
28,318,0.21942278742790222
29,329,0.21426621079444885
30,340,0.20927396416664124
31,351,0.20443975925445557
32,362,0.1997576504945755
33,373,0.195221945643425
34,384,0.19082725048065186
35,395,0.1865684539079666
36,406,0.1824405938386917
37,417,0.17843909561634064
38,428,0.17455947399139404
39,439,0.17079749703407288
40,450,0.16714906692504883
41,461,0.16361035406589508
42,472,0.16017761826515198
43,483,0.15684735774993896
44,494,0.15361611545085907
45,505,0.15048064291477203
46,516,0.14743775129318237
47,527,0.14448443055152893
48,538,0.1416178047657013
49,549,0.13883502781391144
50,560,0.13613341748714447
51,571,0.13351035118103027
52,582,0.13096335530281067
53,593,0.1284898966550827
54,604,0.1260877549648285
55,615,0.1237545758485794
56,626,0.12148817628622055
57,637,0.11928646266460419
58,648,0.11714734882116318
59,659,0.11506888270378113
60,670,0.11304909735918045
61,681,0.1110861748456955
62,692,0.10917828977108002
63,703,0.10732367634773254
64,714,0.10552066564559937
65,725,0.10376760363578796
66,736,0.10206292569637299
67,747,0.10040507465600967
68,758,0.09879256039857864
69,769,0.09722396731376648
70,780,0.09569789469242096
71,791,0.09421297162771225
72,802,0.09276790916919708
73,813,0.09136142581701279
74,824,0.08999232202768326
75,835,0.08865940570831299
76,846,0.08736152946949005
77,857,0.0860975831747055
78,868,0.08486650139093399
79,879,0.08366724103689194
80,890,0.08249883353710175
81,901,0.08136025816202164
82,912,0.08025062829256058
83,923,0.07916901260614395
84,934,0.07811454683542252
85,945,0.07708639651536942
86,956,0.07608374208211899
87,967,0.07510581612586975
88,978,0.07415181398391724
89,989,0.07322104275226593
90,1000,0.07231279462575912
91,1011,0.07142636179924011
92,1022,0.07056108862161636
93,1033,0.06971636414527893
94,1044,0.06889154762029648
95,1055,0.06808604300022125
96,1066,0.06729931384325027
97,1077,0.06653076410293579
98,1088,0.06577987968921661
99,1099,0.06504614651203156
100,1110,0.06432905048131943
101,1121,0.06362812221050262
102,1132,0.06294289976358414
103,1143,0.06227292865514755
104,1154,0.061617765575647354
105,1165,0.06097700819373131
106,1176,0.06035025045275688
107,1187,0.05973709002137184
108,1198,0.059137143194675446
109,1209,0.05855004861950874
110,1220,0.05797545984387398
111,1231,0.05741302669048309
112,1242,0.05686241760849953
113,1253,0.05632331222295761
114,1264,0.05579540878534317
115,1275,0.05527837574481964
116,1286,0.054771944880485535
117,1297,0.05427582934498787
118,1308,0.053789738565683365
119,1319,0.05331343412399292
120,1330,0.05284664034843445
121,1341,0.05238910764455795
122,1352,0.051940590143203735
123,1363,0.05150086432695389
124,1374,0.05106968432664871
125,1385,0.050646837800741196
126,1396,0.05023210123181343
127,1407,0.0498252771794796
128,1418,0.04942614585161209
129,1429,0.04903450980782509
130,1440,0.048650190234184265
131,1451,0.048272982239723206
132,1462,0.047902707010507584
133,1473,0.04753919318318367
134,1484,0.04718225821852684
135,1495,0.04683174192905426
136,1506,0.0464874692261219
137,1517,0.04614927992224693
138,1528,0.04581702500581741
139,1539,0.045490562915802
140,1550,0.04516972228884697
141,1561,0.04485436528921127
142,1572,0.04454436153173447
143,1583,0.04423956945538521
144,1594,0.043939847499132156
145,1605,0.04364506155252457
146,1616,0.04335510730743408
147,1627,0.043069835752248764
148,1638,0.04278913885354996
149,1649,0.04251289740204811
150,1660,0.042240988463163376
151,1671,0.04197332262992859
152,1682,0.04170975461602211
153,1693,0.04145020246505737
154,1704,0.041194554418325424
155,1715,0.0409427136182785
156,1726,0.04069456830620766
157,1737,0.04045003652572632
158,1748,0.040209025144577026
159,1759,0.039971429854631424
160,1770,0.039737168699502945
161,1781,0.039506155997514725
162,1792,0.0392783060669899
163,1803,0.039053529500961304
164,1814,0.03883175179362297
165,1825,0.03861289843916893
166,1836,0.03839688375592232
167,1847,0.03818364068865776
168,1858,0.03797308728098869
169,1869,0.03776515647768974
170,1880,0.037559788674116135
171,1891,0.0373569130897522
172,1902,0.03715646639466286
173,1913,0.03695836663246155
174,1924,0.036762576550245285
175,1935,0.0365690253674984
176,1946,0.03637764975428581
177,1957,0.036188408732414246
178,1968,0.036001235246658325
179,1979,0.03581607714295387
180,1990,0.035632889717817307
181,2001,0.03545161336660385
182,2012,0.035272207111120224
183,2023,0.03509461507201195
184,2034,0.034918803721666336
185,2045,0.034744713455438614
186,2056,0.03457231447100639
187,2067,0.03440156206488609
188,2078,0.03423241153359413
189,2089,0.034064825624227524
190,2100,0.033898767083883286
191,2111,0.033734194934368134
192,2122,0.03357107564806938
193,2133,0.03340938314795494
194,2144,0.03324907273054123
195,2155,0.03309011831879616
196,2166,0.03293248638510704
197,2177,0.03277614340186119
198,2188,0.03262106701731682
199,2199,0.03246722370386124
200,2210,0.032314591109752655
201,2221,0.032163143157958984
202,2232,0.03201285004615784
203,2243,0.03186368942260742
204,2254,0.03171563521027565
205,2265,0.03156867250800133
206,2276,0.031422775238752365
207,2287,0.031277913600206375
208,2298,0.03113408014178276
209,2309,0.030991248786449432
210,2320,0.030849404633045197
211,2331,0.030708519741892815
212,2342,0.030568592250347137
213,2353,0.030429592356085777
214,2364,0.03029150515794754
215,2375,0.03015432134270668
216,2386,0.030018022283911705
217,2397,0.02988259494304657
218,2408,0.02974802628159523
219,2419,0.029614293947815895
220,2430,0.029481399804353714
221,2441,0.029349325224757195
222,2452,0.029218049719929695
223,2463,0.029087567701935768
224,2474,0.028957877308130264
225,2485,0.02882896177470684
226,2496,0.0287008099257946
227,2507,0.028573406860232353
228,2518,0.028446752578020096
229,2529,0.028320826590061188
230,2540,0.028195640072226524
231,2551,0.02807116135954857
232,2562,0.027947401627898216
233,2573,0.027824342250823975
234,2584,0.027701979503035545
235,2595,0.027580304071307182
236,2606,0.027459310367703438
237,2617,0.027338994666934013
238,2628,0.027219347655773163
239,2639,0.02710036188364029
240,2650,0.026982031762599945
241,2661,0.02686435915529728
242,2672,0.026747331023216248
243,2683,0.026630949229002
244,2694,0.02651519700884819
245,2705,0.026400083675980568
246,2716,0.02628559060394764
247,2727,0.02617172710597515
248,2738,0.02605847828090191
249,2749,0.025945840403437614
250,2760,0.025833819061517715
251,2771,0.025722403079271317
252,2782,0.02561158873140812
253,2793,0.025501374155282974
254,2804,0.025391753762960434
255,2815,0.025282731279730797
256,2826,0.025174293667078018
257,2837,0.025066444650292397
258,2848,0.024959176778793335
259,2859,0.024852491915225983
260,2870,0.024746380746364594
261,2881,0.02464083582162857
262,2892,0.024535873904824257
263,2903,0.02443147636950016
264,2914,0.02432764507830143
265,2925,0.024224376305937767
266,2936,0.02412167191505432
267,2947,0.024019524455070496
268,2958,0.02391793392598629
269,2969,0.023816892877221107
270,2980,0.023716406896710396
271,2991,0.023616468533873558
272,3002,0.023517083376646042
273,3013,0.023418238386511803
274,3024,0.02331993170082569
275,3035,0.023222170770168304
276,3046,0.023124948143959045
277,3057,0.023028260096907616
278,3068,0.022932110354304314
279,3079,0.022836489602923393
280,3090,0.022741399705410004
281,3101,0.022646840661764145
282,3112,0.02255280502140522
283,3123,0.022459296509623528
284,3134,0.02236630767583847
285,3145,0.022273845970630646
286,3156,0.02218189835548401
287,3167,0.022090468555688858
288,3178,0.021999554708600044
289,3189,0.02190915308892727
290,3200,0.02181926742196083
291,3211,0.021729886531829834
292,3222,0.021641017869114876
293,3233,0.02155265584588051
294,3244,0.021464796736836433
295,3255,0.0213774386793375
296,3266,0.02129058539867401
297,3277,0.021204231306910515
298,3288,0.021118372678756714
299,3299,0.021033011376857758
300,3310,0.020948143675923347
301,3321,0.020863769575953484
302,3332,0.020779885351657867
303,3343,0.020696492865681648
304,3354,0.02061358653008938
305,3365,0.02053116448223591
306,3376,0.020449228584766388
307,3387,0.02036777138710022
308,3398,0.02028679847717285
309,3409,0.020206304267048836
310,3420,0.020126285031437874
311,3431,0.020046744495630264
312,3442,0.01996767520904541
313,3453,0.01988908089697361
314,3464,0.019810954108834267
315,3475,0.019733300432562828
316,3486,0.019656110554933548
317,3497,0.019579388201236725
318,3508,0.019503125920891762
319,3519,0.019427333027124405
320,3530,0.01935199275612831
321,3541,0.019277114421129227
322,3552,0.019202696159482002
323,3563,0.01912872865796089
324,3574,0.019055217504501343
325,3585,0.018982157111167908
326,3596,0.018909551203250885
327,3607,0.01883739046752453
328,3618,0.018765680491924286
329,3629,0.01869441196322441
330,3640,0.018623588606715202
331,3651,0.018553204834461212
332,3662,0.018483266234397888
333,3673,0.018413767218589783
334,3684,0.018344702199101448
335,3695,0.018276071175932884
336,3706,0.01820787787437439
337,3717,0.018140114843845367
338,3728,0.018072783946990967
339,3739,0.01800588332116604
340,3750,0.017939403653144836
341,3761,0.017873354256153107
342,3772,0.017807723954319954
343,3783,0.017742520198225975
344,3794,0.01767773926258087
345,3805,0.017613373696804047
346,3816,0.01754942536354065
347,3827,0.01748589053750038
348,3838,0.017422771081328392
349,3849,0.017360063269734383
350,3860,0.017297767102718353
351,3871,0.017235878854990005
352,3882,0.01717439852654934
353,3893,0.017113322392106056
354,3904,0.017052648589015007
355,3915,0.01699238084256649
356,3926,0.01693250983953476
357,3937,0.016873039305210114
358,3948,0.016813965514302254
359,3959,0.01675528660416603
360,3970,0.016697000712156296
361,3981,0.0166391059756279
362,3992,0.01658160425722599
363,4003,0.01652448996901512
364,4014,0.016467761248350143
365,4025,0.016411419957876205
366,4036,0.01635546050965786
367,4047,0.016299884766340256
368,4058,0.016244687139987946
369,4069,0.01618986763060093
370,4080,0.016135426238179207
371,4091,0.01608136110007763
372,4102,0.016027668491005898
373,4113,0.015974348410964012
374,4124,0.015921397134661674
375,4135,0.015868812799453735
376,4146,0.015816597267985344
377,4157,0.015764746814966202
378,4168,0.01571325771510601
379,4179,0.01566213369369507
380,4190,0.015611366368830204
381,4201,0.01556096039712429
382,4212,0.01551091019064188
383,4223,0.015461212955415249
384,4234,0.01541187148541212
385,4245,0.015362881124019623
386,4256,0.015314240008592606
387,4267,0.01526594813913107
388,4278,0.01521800085902214
389,4289,0.015170400030910969
390,4300,0.01512314286082983
391,4311,0.015076225623488426
392,4322,0.015029652044177055
393,4333,0.014983412809669971
394,4344,0.014937513507902622
395,4355,0.014891945756971836
396,4366,0.014846713282167912
397,4377,0.014801813289523125
398,4388,0.014757239259779453
399,4399,0.014712998643517494
400,4410,0.014669079333543777
401,4421,0.014625489711761475
402,4432,0.014582219533622265
403,4443,0.014539273455739021
404,4454,0.014496644958853722
405,4465,0.014454335905611515
406,4476,0.014412346296012402
407,4487,0.014370668679475784
408,4498,0.014329303987324238
409,4509,0.014288249425590038
410,4520,0.014247509650886059
411,4531,0.014207077212631702
412,4542,0.014166949316859245
413,4553,0.014127125963568687
414,4564,0.014087609015405178
415,4575,0.01404839288443327
416,4586,0.014009475708007812
417,4597,0.013970860280096531
418,4608,0.013932536356151104
419,4619,0.013894511386752129
420,4630,0.013856778852641582
421,4641,0.013819338753819466
422,4652,0.013782188296318054
423,4663,0.013745326548814774
424,4674,0.013708753511309624
425,4685,0.013672464527189732
426,4696,0.013636459596455097
427,4707,0.013600734993815422
428,4718,0.01356529351323843
429,4729,0.013530131429433823
430,4740,0.013495245948433876
431,4751,0.013460635207593441
432,4762,0.013426300138235092
433,4773,0.01339223887771368
434,4784,0.013358446769416332
435,4795,0.013324926607310772
436,4806,0.013291670940816402
437,4817,0.013258683495223522
438,4828,0.013225958682596684
439,4839,0.01319349929690361
440,4850,0.01316130068153143
441,4861,0.01312936283648014
442,4872,0.013097680173814297
443,4883,0.01306625735014677
444,4894,0.013035088777542114
445,4905,0.013004176318645477
446,4916,0.012973512522876263
447,4927,0.012943103909492493
448,4938,0.012912938371300697
449,4949,0.012883022427558899
450,4960,0.012853355146944523
451,4971,0.012823930010199547
452,4982,0.012794747948646545
453,4993,0.012765809893608093
454,5004,0.012737108394503593
455,5015,0.01270864624530077
456,5026,0.012680422514677048
457,5037,0.01265242975205183
458,5048,0.012624675408005714
459,5059,0.01259714923799038
460,5070,0.012569860555231571
461,5081,0.01254279538989067
462,5092,0.01251596212387085
463,5103,0.012489351443946362
464,5114,0.012462967075407505
465,5125,0.012436809949576855
466,5136,0.012410870753228664
467,5147,0.012385153211653233
468,5158,0.012359654530882835
