epoch,step,train_loss
199,2199,0.02748708426952362
200,2210,0.02733711712062359
201,2221,0.02718866802752018
202,2232,0.027041710913181305
203,2243,0.026896199211478233
204,2254,0.02675209939479828
205,2265,0.0266093872487545
206,2276,0.026468034833669662
207,2287,0.02632799930870533
208,2298,0.02618926391005516
209,2309,0.02605179324746132
210,2320,0.025915564969182014
211,2331,0.025780552998185158
212,2342,0.02564672939479351
213,2353,0.02551407180726528
214,2364,0.02538255602121353
215,2375,0.02525215968489647
216,2386,0.02512286603450775
217,2397,0.02499464899301529
218,2408,0.02486748807132244
219,2419,0.024741362780332565
220,2430,0.024616265669465065
221,2441,0.0244921687990427
222,2452,0.024369051679968834
223,2463,0.024246910586953163
224,2474,0.02412572130560875
225,2485,0.0240054652094841
226,2496,0.02388613484799862
227,2507,0.023767713457345963
228,2518,0.023650186136364937
229,2529,0.023533543571829796
230,2540,0.023417765274643898
231,2551,0.023302843794226646
232,2562,0.023188771679997444
233,2573,0.0230755265802145
234,2584,0.022963104769587517
235,2595,0.022851498797535896
236,2606,0.022740695625543594
237,2617,0.022630680352449417
238,2628,0.022521447390317917
239,2639,0.022412989288568497
240,2650,0.02230529859662056
241,2661,0.02219836227595806
242,2672,0.022092174738645554
243,2683,0.02198672480881214
244,2694,0.021882008761167526
245,2705,0.021778017282485962
246,2716,0.02167474664747715
247,2727,0.021572183817625046
248,2738,0.02147032879292965
249,2749,0.021369170397520065
250,2760,0.021268703043460846
251,2771,0.021168924868106842
252,2782,0.02106982283294201
253,2793,0.020971396937966347
254,2804,0.020873643457889557
255,2815,0.020776547491550446
256,2826,0.02068011462688446
257,2837,0.020584333688020706
258,2848,0.020489197224378586
259,2859,0.020394710823893547
260,2870,0.020300859585404396
261,2881,0.020207645371556282
262,2892,0.020115062594413757
263,2903,0.020023100078105927
264,2914,0.019931761547923088
265,2925,0.019841041415929794
266,2936,0.019750935956835747
267,2947,0.019661439582705498
268,2958,0.01957254856824875
269,2969,0.0194842591881752
270,2980,0.019396569579839706
271,2991,0.019309474155306816
272,3002,0.01922297291457653
273,3013,0.019137050956487656
274,3024,0.019051721319556236
275,3035,0.018966970965266228
276,3046,0.01888279803097248
277,3057,0.018799196928739548
278,3068,0.018716171383857727
279,3079,0.018633712083101273
280,3090,0.018551819026470184
281,3101,0.018470484763383865
282,3112,0.018389709293842316
283,3123,0.018309492617845535
284,3134,0.018229827284812927
285,3145,0.01815071329474449
286,3156,0.01807214505970478
287,3167,0.017994118854403496
288,3178,0.017916636541485786
289,3189,0.017839690670371056
290,3200,0.017763281241059303
291,3211,0.01768740825355053
292,3222,0.017612062394618988
293,3233,0.01753724180161953
294,3244,0.017462946474552155
295,3255,0.017389174550771713
296,3266,0.017315920442342758
297,3277,0.01724318414926529
298,3288,0.017170963808894157
299,3299,0.017099251970648766
300,3310,0.017028044909238815
301,3321,0.016957348212599754
302,3332,0.016887154430150986
303,3343,0.01681746356189251
304,3354,0.01674826815724373
305,3365,0.016679568216204643
306,3376,0.016611360013484955
307,3387,0.016543645411729813
308,3398,0.01647641696035862
309,3409,0.016409676522016525
310,3420,0.016343416646122932
311,3431,0.01627763733267784
312,3442,0.016212334856390953
313,3453,0.016147509217262268
314,3464,0.016083156690001488
315,3475,0.016019275411963463
316,3486,0.015955861657857895
317,3497,0.015892915427684784
318,3508,0.015830429270863533
319,3519,0.01576840505003929
320,3530,0.01570684090256691
321,3541,0.01564573124051094
322,3552,0.015585075132548809
323,3563,0.015524869784712791
324,3574,0.015465113334357738
325,3585,0.015405802987515926
326,3596,0.01534693967550993
327,3607,0.015288515016436577
328,3618,0.015230531804263592
329,3629,0.015172981657087803
330,3640,0.015115867368876934
331,3651,0.01505918800830841
332,3662,0.015002936124801636
333,3673,0.01494711171835661
334,3684,0.014891711995005608
335,3695,0.014836737886071205
336,3706,0.01478218100965023
337,3717,0.014728043228387833
338,3728,0.014674319885671139
339,3739,0.014621015638113022
340,3750,0.014568119309842587
341,3761,0.014515629038214684
342,3772,0.014463551342487335
343,3783,0.014411874115467072
344,3794,0.014360601082444191
345,3805,0.01430972758680582
346,3816,0.014259252697229385
347,3827,0.014209172688424587
348,3838,0.014159484766423702
349,3849,0.01411019079387188
350,3860,0.014061283320188522
351,3871,0.014012763276696205
352,3882,0.01396462693810463
353,3893,0.013916874304413795
354,3904,0.01386950071901083
355,3915,0.013822505250573158
356,3926,0.013775884173810482
357,3937,0.013729640282690525
358,3948,0.013683763332664967
359,3959,0.013638260774314404
360,3970,0.013593120500445366
361,3981,0.013548348098993301
362,3992,0.013503936119377613
363,4003,0.01345988642424345
364,4014,0.013416195288300514
365,4025,0.01337286178022623
366,4036,0.013329882174730301
367,4047,0.013287250883877277
368,4058,0.013244975358247757
369,4069,0.013203046284615993
370,4080,0.013161459937691689
371,4091,0.013120219111442566
372,4102,0.013079321943223476
373,4113,0.013038761913776398
374,4124,0.012998541817069054
375,4135,0.012958656996488571
376,4146,0.012919104658067226
377,4157,0.01287988480180502
378,4168,0.012840994633734226
379,4179,0.012802432291209698
380,4190,0.01276419498026371
381,4201,0.012726280838251114
382,4212,0.01268868986517191
383,4223,0.012651416473090649
384,4234,0.01261446438729763
385,4245,0.012577824294567108
386,4256,0.01254149992018938
387,4267,0.012505486607551575
388,4278,0.012469782494008541
389,4289,0.01243438571691513
390,4300,0.012399297207593918
391,4311,0.012364511378109455
392,4322,0.012330026365816593
393,4333,0.012295843102037907
394,4344,0.012261957861483097
395,4355,0.012228368781507015
396,4366,0.012195074930787086
397,4377,0.012162070721387863
398,4388,0.012129361741244793
399,4399,0.01209693867713213
400,4410,0.012064804323017597
401,4421,0.012032954022288322
402,4432,0.012001385912299156
403,4443,0.011970099993050098
404,4454,0.011939095333218575
405,4465,0.011908366344869137
406,4476,0.011877915821969509
407,4487,0.01184773724526167
408,4498,0.011817831546068192
409,4509,0.011788196861743927
410,4520,0.011758830398321152
411,4531,0.011729731224477291
412,4542,0.011700897477567196
413,4553,0.011672326363623142
414,4564,0.011644016951322556
415,4575,0.011615968309342861
416,4586,0.01158817671239376
417,4597,0.011560643091797829
418,4608,0.011533360928297043
419,4619,0.011506335809826851
420,4630,0.011479560285806656
421,4641,0.011453034356236458
422,4652,0.011426757089793682
423,4663,0.01140072476118803
424,4674,0.011374936439096928
425,4685,0.011349393054842949
426,4696,0.011324088089168072
427,4707,0.011299025267362595
428,4718,0.01127419713884592
429,4729,0.011249606497585773
430,4740,0.01122525054961443
431,4751,0.011201126500964165
432,4762,0.01117723435163498
433,4773,0.011153572238981724
434,4784,0.011130137369036674
435,4795,0.011106929741799831
436,4806,0.01108394656330347
437,4817,0.011061185039579868
438,4828,0.011038645170629025
439,4839,0.01101632695645094
440,4850,0.010994224809110165
441,4861,0.010972341522574425
442,4872,0.010950673371553421
443,4883,0.010929216630756855
444,4894,0.010907973162829876
445,4905,0.01088694203644991
446,4916,0.010866118595004082
447,4927,0.010845501907169819
448,4938,0.010825091041624546
449,4949,0.010804884135723114
450,4960,0.010784882120788097
451,4971,0.010765079408884048
452,4982,0.010745478793978691
453,4993,0.010726073756814003
454,5004,0.010706867091357708
455,5015,0.010687855072319508
456,5026,0.010669039562344551
457,5037,0.010650414042174816
458,5048,0.010631978511810303
459,5059,0.010613733902573586
460,5070,0.010595678351819515
461,5081,0.010577808134257793
462,5092,0.01056012324988842
463,5103,0.010542621836066246
464,5114,0.010525302961468697
465,5125,0.010508165694773197
466,5136,0.010491207242012024
467,5147,0.010474426671862602
468,5158,0.010457823984324932
469,5169,0.010441395454108715
470,5180,0.010425140149891376
471,5191,0.010409058071672916
472,5202,0.010393146425485611
473,5213,0.010377406142652035
474,5224,0.01036183349788189
475,5235,0.0103464275598526
476,5246,0.010331187397241592
477,5257,0.010316112078726292
478,5268,0.010301200672984123
479,5279,0.010286449454724789
480,5290,0.010271858423948288
481,5301,0.010257427580654621
482,5312,0.010243155062198639
483,5323,0.010229036211967468
484,5334,0.010215075686573982
485,5345,0.010201266966760159
486,5356,0.010187610983848572
487,5367,0.010174106806516647
488,5378,0.010160751640796661
489,5389,0.010147547349333763
490,5400,0.01013448741286993
491,5411,0.010121575556695461
492,5422,0.010108808986842632
493,5433,0.010096185840666294
494,5444,0.010083704255521297
495,5455,0.010071364231407642
496,5466,0.010059162974357605
497,5477,0.01004710141569376
498,5488,0.010035178624093533
499,5499,0.010023391805589199
500,5510,0.010011738166213036
501,5521,0.010000220499932766
502,5532,0.009988836944103241
503,5543,0.009977581910789013
504,5554,0.009966457262635231
505,5565,0.009955462999641895
506,5576,0.009944597259163857
507,5587,0.009933858178555965
508,5598,0.009923243895173073
509,5609,0.009912755340337753
510,5620,0.009902388788759708
511,5631,0.009892145171761513
512,5642,0.009882023558020592
513,5653,0.009872022084891796
514,5664,0.009862137958407402
515,5675,0.009852372109889984
516,5686,0.009842724539339542
517,5697,0.009833191521465778
518,5708,0.009823772124946117
519,5719,0.009814468212425709
520,5730,0.009805274195969105
521,5741,0.00979619286954403
522,5752,0.009787221439182758
523,5763,0.009778359904885292
524,5774,0.009769604541361332
525,5785,0.009760958142578602
526,5796,0.009752417914569378
527,5807,0.009743981063365936
528,5818,0.009735649451613426
529,5829,0.00972741935402155
530,5840,0.009719294495880604
531,5851,0.009711266495287418
532,5862,0.00970334094017744
533,5873,0.009695513173937798
534,5884,0.009687784127891064
535,5895,0.009680151008069515
536,5906,0.009672612883150578
537,5917,0.009665170684456825
538,5928,0.009657823480665684
539,5939,0.009650569409132004
540,5950,0.009643406607210636
541,5961,0.009636334143579006
542,5972,0.009629353880882263
543,5983,0.00962246023118496
544,5994,0.009615655988454819
545,6005,0.009608939290046692
546,6016,0.009602310135960579
547,6027,0.009595764800906181
548,6038,0.009589305147528648
549,6049,0.009582928381860256
550,6060,0.00957663543522358
551,6071,0.009570424444973469
552,6082,0.009564295411109924
553,6093,0.009558243677020073
554,6104,0.009552273899316788
555,6115,0.009546381421387196
556,6126,0.009540566243231297
557,6137,0.00953482836484909
558,6148,0.009529166854918003
559,6159,0.00952358078211546
560,6170,0.00951806828379631
561,6181,0.009512628428637981
562,6192,0.009507264010608196
563,6203,0.009501969441771507
564,6214,0.009496746584773064
565,6225,0.00949159450829029
566,6236,0.00948651134967804
567,6247,0.00948149524629116
568,6258,0.009476548992097378
569,6269,0.009471668861806393
570,6280,0.00946685578674078
571,6291,0.009462106972932816
572,6302,0.009457424283027649
573,6313,0.00945280585438013
574,6324,0.009448250755667686
575,6335,0.009443757124245167
576,6346,0.009439327754080296
577,6357,0.00943495612591505
578,6368,0.00943064782768488
579,6379,0.00942639634013176
580,6390,0.00942220725119114
581,6401,0.00941807497292757
582,6412,0.009414000436663628
583,6423,0.009409983642399311
584,6434,0.009406020864844322
585,6445,0.009402116760611534
586,6456,0.00939826387912035
587,6467,0.009394466876983643
588,6478,0.009390724822878838
589,6489,0.009387033060193062
590,6500,0.009383396245539188
591,6511,0.009379810653626919
592,6522,0.009376275353133678
593,6533,0.009372791275382042
594,6544,0.009369355626404285
595,6555,0.009365971200168133
596,6566,0.009362633340060711
597,6577,0.009359343908727169
598,6588,0.009356102906167507
599,6599,0.009352908469736576
600,6610,0.009349758736789227
601,6621,0.009346656501293182
602,6632,0.00934359710663557
603,6643,0.009340585209429264
604,6654,0.00933761429041624
605,6665,0.009334688074886799
606,6676,0.009331805631518364
607,6687,0.009328965097665787
608,6698,0.009326164610683918
609,6709,0.009323407895863056
610,6720,0.009320689365267754
611,6731,0.009318011812865734
612,6742,0.009315375238656998
613,6753,0.009312775917351246
614,6764,0.009310216642916203
615,6775,0.009307692758738995
616,6786,0.009305208921432495
617,6797,0.009302761405706406
618,6808,0.009300350211560726
619,6819,0.009297976270318031
620,6830,0.009295635856688023
621,6841,0.009293331764638424
622,6852,0.009291063994169235
623,6863,0.009288827888667583
624,6874,0.009286626242101192
625,6885,0.009284458123147488
626,6896,0.009282324463129044
627,6907,0.009280221536755562
628,6918,0.009278150275349617
629,6929,0.009276112541556358
630,6940,0.009274103678762913
631,6951,0.009272126480937004
632,6962,0.009270180016756058
633,6973,0.009268262423574924
634,6984,0.009266374632716179
635,6995,0.009264516644179821
636,7006,0.009262686595320702
637,7017,0.00926088448613882
638,7028,0.009259111247956753
639,7039,0.009257365949451923
640,7050,0.009255646727979183
641,7061,0.009253954514861107
642,7072,0.009252287447452545
643,7083,0.009250649251043797
644,7094,0.009249034337699413
645,7105,0.00924744550138712
646,7116,0.009245880879461765
647,7127,0.009244341403245926
648,7138,0.009242825210094452
649,7149,0.009241335093975067
650,7160,0.009239866398274899
651,7171,0.00923842191696167
652,7182,0.009237000718712807
653,7193,0.009235601872205734
654,7204,0.009234224446117878
655,7215,0.009232867509126663
656,7226,0.009231535717844963
657,7237,0.00923022348433733
658,7248,0.009228931739926338
659,7259,0.009227661415934563
660,7270,0.009226412512362003
661,7281,0.009225182235240936
662,7292,0.009223971515893936
663,7303,0.009222780354321003
664,7314,0.009221608750522137
665,7325,0.009220456704497337
666,7336,0.00921932328492403
667,7347,0.009218206629157066
668,7358,0.009217108599841595
669,7369,0.009216029196977615
670,7380,0.009214968420565128
671,7391,0.00921392347663641
672,7402,0.00921289436519146
673,7413,0.009211883880198002
674,7424,0.009210890159010887
675,7435,0.009209913201630116
676,7446,0.009208951145410538
677,7457,0.00920800305902958
678,7468,0.009207073599100113
679,7479,0.00920615904033184
680,7490,0.009205259382724762
681,7501,0.009204373694956303
682,7512,0.009203503839671612
683,7523,0.00920264795422554
684,7534,0.009201806969940662
685,7545,0.00920097902417183
686,7556,0.009200165048241615
687,7567,0.00919936504215002
688,7578,0.009198579005897045
689,7589,0.00919780507683754
690,7600,0.009197044186294079
691,7611,0.009196297265589237
692,7622,0.009195562452077866
693,7633,0.009194839745759964
694,7644,0.009194129146635532
695,7655,0.00919343065470457
696,7666,0.00919274426996708
697,7677,0.009192069061100483
698,7688,0.009191405028104782
699,7699,0.009190753102302551
700,7710,0.009190111421048641
701,7721,0.009189482778310776
702,7732,0.009188862517476082
703,7743,0.009188253432512283
704,7754,0.00918765552341938
705,7765,0.009187068790197372
706,7776,0.00918649137020111
707,7787,0.009185923263430595
708,7798,0.009185364469885826
709,7809,0.009184815920889378
710,7820,0.00918427761644125
711,7831,0.009183747693896294
712,7842,0.009183228015899658
713,7853,0.00918271578848362
714,7864,0.009182213805615902
715,7875,0.009181719273328781
716,7886,0.009181235916912556
717,7897,0.009180757217109203
718,7908,0.009180289693176746
719,7919,0.009179831482470036
720,7930,0.009179379791021347
721,7941,0.00917893648147583
722,7952,0.00917849875986576
723,7963,0.009178070351481438
724,7974,0.009177650325000286
725,7985,0.009177236817777157
726,7996,0.009176830761134624
727,8007,0.009176432155072689
728,8018,0.009176040068268776
729,8029,0.009175657294690609
730,8040,0.00917527824640274
731,8051,0.009174906648695469
732,8062,0.009174543432891369
733,8073,0.009174185805022717
734,8084,0.009173833765089512
735,8095,0.00917348824441433
736,8106,0.009173151105642319
737,8117,0.009172817692160606
738,8128,0.009172491729259491
739,8139,0.009172170422971249
740,8150,0.009171854704618454
741,8161,0.009171545505523682
742,8172,0.009171242825686932
743,8183,0.009170944802463055
744,8194,0.00917065143585205
745,8205,0.00917036458849907
746,8216,0.00917008239775896
747,8227,0.0091698057949543
748,8238,0.009169533848762512
749,8249,0.009169267490506172
750,8260,0.009169005788862705
751,8271,0.009168748743832111
752,8282,0.00916849635541439
753,8293,0.009168248623609543
754,8304,0.009168007411062717
755,8315,0.009167768061161041
756,8326,0.009167533367872238
757,8337,0.009167304262518883
758,8348,0.0091670798137784
759,8359,0.009166859090328217
760,8370,0.009166640229523182
761,8381,0.009166429750621319
762,8392,0.00916622020304203
763,8403,0.009166013449430466
764,8414,0.009165813215076923
765,8425,0.009165615774691105
766,8436,0.00916542299091816
767,8447,0.009165233001112938
768,8458,0.00916504580527544
769,8469,0.009164863266050816
770,8480,0.00916468445211649
771,8491,0.009164508432149887
772,8502,0.009164336137473583
773,8513,0.009164166636765003
774,8524,0.009164000861346722
775,8535,0.009163838811218739
776,8546,0.00916367769241333
777,8557,0.009163521230220795
778,8568,0.009163368493318558
779,8579,0.00916321761906147
780,8590,0.009163069538772106
781,8601,0.009162926115095615
782,8612,0.009162784554064274
783,8623,0.009162643924355507
784,8634,0.009162507019937038
785,8645,0.009162373840808868
786,8656,0.009162242524325848
787,8667,0.00916211400181055
788,8678,0.009161987341940403
789,8689,0.009161864407360554
790,8700,0.009161742404103279
791,8711,0.009161623194813728
792,8722,0.009161506779491901
793,8733,0.009161392226815224
794,8744,0.00916128046810627
795,8755,0.00916117150336504
796,8766,0.009161064401268959
797,8777,0.009160959161818027
798,8788,0.00916085485368967
799,8799,0.009160753339529037
800,8810,0.009160654619336128
801,8821,0.009160556830465794
802,8832,0.009160461835563183
803,8843,0.009160368703305721
804,8854,0.009160277433693409
805,8865,0.009160188026726246
806,8876,0.009160098619759083
807,8887,0.009160014800727367
808,8898,0.009159930050373077
809,8909,0.009159846231341362
810,8920,0.00915976520627737
811,8931,0.009159686975181103
812,8942,0.009159608744084835
813,8953,0.009159533306956291
814,8964,0.009159457869827747
815,8975,0.009159385226666927
816,8986,0.009159313514828682
817,8997,0.00915924459695816
818,9008,0.009159174747765064
819,9019,0.009159108623862267
820,9030,0.009159041568636894
821,9041,0.009158977307379246
822,9052,0.009158914908766747
823,9063,0.009158853441476822
824,9074,0.009158792905509472
825,9085,0.009158732369542122
826,9096,0.009158674627542496
827,9107,0.009158619679510593
828,9118,0.009158563800156116
829,9129,0.009158508852124214
830,9140,0.009158455766737461
831,9151,0.009158402681350708
832,9162,0.009158351458609104
833,9173,0.009158301167190075
834,9184,0.00915825366973877
835,9195,0.00915820524096489
836,9206,0.009158158674836159
837,9217,0.009158113040030003
838,9228,0.009158067405223846
839,9239,0.009158024564385414
840,9250,0.009157980792224407
841,9261,0.009157937951385975
842,9272,0.009157896973192692
843,9283,0.009157856926321983
844,9294,0.009157816879451275
845,9305,0.00915777962654829
846,9316,0.009157742373645306
847,9327,0.009157704189419746
848,9338,0.009157666936516762
849,9349,0.009157633408904076
850,9360,0.009157598949968815
851,9371,0.009157565422356129
852,9382,0.009157531894743443
853,9393,0.009157499298453331
854,9404,0.009157468564808369
855,9415,0.009157435968518257
856,9426,0.00915740616619587
857,9437,0.009157377295196056
858,9448,0.009157346561551094
859,9459,0.009157318621873856
860,9470,0.009157291613519192
861,9481,0.009157265536487103
862,9492,0.009157238528132439
863,9503,0.00915721245110035
864,9514,0.009157187305390835
865,9525,0.00915716215968132
866,9536,0.00915713794529438
867,9547,0.009157114662230015
868,9558,0.009157092310488224
869,9569,0.009157069027423859
870,9580,0.009157047607004642
871,9591,0.009157025255262852
872,9602,0.009157003834843636
873,9613,0.009156984277069569
874,9624,0.009156962856650352
875,9635,0.009156945161521435
876,9646,0.009156925603747368
877,9657,0.009156906045973301
878,9668,0.009156887419521809
879,9679,0.009156869724392891
880,9690,0.009156852960586548
881,9701,0.009156834334135056
882,9712,0.009156818501651287
883,9723,0.009156801737844944
884,9734,0.00915678683668375
885,9745,0.009156771004199982
886,9756,0.009156756103038788
887,9767,0.00915674027055502
888,9778,0.009156727232038975
889,9789,0.009156713262200356
890,9800,0.009156699292361736
891,9811,0.009156685322523117
892,9822,0.009156673215329647
893,9833,0.009156659245491028
894,9844,0.009156647138297558
895,9855,0.009156635031104088
896,9866,0.009156622923910618
897,9877,0.009156610816717148
898,9888,0.009156598709523678
899,9899,0.009156589396297932
900,9910,0.009156577289104462
901,9921,0.009156567044556141
902,9932,0.009156557731330395
903,9943,0.009156545624136925
904,9954,0.009156536310911179
905,9965,0.009156527929008007
906,9976,0.009156517684459686
907,9987,0.009156509302556515
908,9998,0.009156501851975918
909,10009,0.009156491607427597
910,10020,0.009156484156847
911,10031,0.009156474843621254
912,10042,0.009156467393040657
913,10053,0.00915645994246006
914,10064,0.009156451560556889
915,10075,0.009156444109976292
916,10086,0.00915643759071827
917,10097,0.009156429208815098
918,10108,0.00915642362087965
919,10119,0.009156417101621628
920,10130,0.009156409651041031
921,10141,0.009156403131783009
922,10152,0.009156397543847561
923,10163,0.009156391024589539
924,10174,0.009156386367976665
925,10185,0.009156380780041218
926,10196,0.009156373329460621
927,10207,0.009156369604170322
928,10218,0.009156364016234875
929,10229,0.009156358428299427
930,10240,0.009156354703009129
931,10251,0.009156348183751106
932,10262,0.009156344458460808
933,10273,0.009156339801847935
934,10284,0.009156335145235062
935,10295,0.009156330488622189
936,10306,0.009156327694654465
937,10317,0.009156323038041592
938,10328,0.009156318381428719
939,10339,0.00915631465613842
940,10350,0.009156309999525547
941,10361,0.009156307205557823
942,10372,0.009156303480267525
943,10383,0.009156300686299801
944,10394,0.009156296961009502
945,10405,0.00915629230439663
946,10416,0.009156291373074055
947,10427,0.009156287647783756
948,10438,0.009156284853816032
949,10449,0.009156282059848309
950,10460,0.00915627833455801
951,10471,0.009156276471912861
952,10482,0.009156272746622562
953,10493,0.009156269952654839
954,10504,0.009156269021332264
955,10515,0.009156265296041965
956,10526,0.009156263433396816
957,10537,0.009156261570751667
958,10548,0.009156258776783943
959,10559,0.009156256914138794
960,10570,0.00915625598281622
961,10581,0.00915625412017107
962,10592,0.009156252257525921
963,10603,0.009156249463558197
964,10614,0.009156246669590473
965,10625,0.009156245738267899
966,10636,0.00915624387562275
967,10647,0.009156242944300175
968,10658,0.009156241081655025
969,10669,0.009156238287687302
970,10680,0.009156238287687302
971,10691,0.009156236425042152
972,10702,0.009156236425042152
973,10713,0.009156233631074429
974,10724,0.009156233631074429
975,10735,0.009156230837106705
976,10746,0.009156230837106705
977,10757,0.00915622990578413
978,10768,0.00915622804313898
979,10779,0.009156227111816406
980,10790,0.009156226180493832
981,10801,0.009156224317848682
982,10812,0.009156224317848682
983,10823,0.009156223386526108
984,10834,0.009156221523880959
985,10845,0.009156220592558384
986,10856,0.009156220592558384
987,10867,0.00915621966123581
988,10878,0.00915621779859066
989,10889,0.009156218729913235
990,10900,0.00915621779859066
991,10911,0.009156216867268085
992,10922,0.009156216867268085
993,10933,0.00915621593594551
994,10944,0.00915621593594551
995,10955,0.009156215004622936
996,10966,0.009156215004622936
997,10977,0.009156214073300362
998,10988,0.009156213141977787
999,10999,0.009156212210655212
1000,11010,0.009156212210655212
1001,11021,0.009156212210655212
1002,11032,0.009156212210655212
1003,11043,0.009156211279332638
