,importance
x255,0.004109125281647446
x139,0.004108703166092646
x311,0.004083503742170777
x372,0.004075331395300436
x697,0.004066822278445507
x285,0.004063808595966994
x568,0.004063012176214261
x804,0.004051649627210019
x505,0.0040494881588700495
x45,0.00404785065007142
x438,0.0040441642024474245
x609,0.004037931994442512
x436,0.004018509987257118
x48,0.004011089734880449
x314,0.0040072383745251424
x435,0.003979083219188467
x184,0.00397648054986072
x461,0.003974860660341984
x417,0.0039740936685751516
x523,0.003971985220687112
x12,0.003971757366944167
x467,0.003964351923711579
x132,0.00396386688071515
x411,0.0039620623676277465
x729,0.003956117919799518
x795,0.003946410851402312
x333,0.003945415033986561
x468,0.003939477836231905
x544,0.003939143955427733
x561,0.0039374360325474
x501,0.003936358097843974
x473,0.003933415359416429
x535,0.003929670412875701
x83,0.003928967899014035
x341,0.00392448731290509
x470,0.00391876724378702
x253,0.003917416488681966
x741,0.003912871567199346
x786,0.003910498674677007
x220,0.0038865008225708194
x97,0.003880957397667782
x170,0.003880071789217864
x138,0.0038577977450400653
x779,0.0038557629613386567
x71,0.003855705137852995
x765,0.003848993061769442
x588,0.003844994750576206
x162,0.003842981462395494
x740,0.003823099612697112
x282,0.0038207501749665906
x537,0.00381755550558329
x689,0.0038150705171127136
x606,0.0038141425015974935
x270,0.0038123957559138564
x123,0.0038058695780930946
x506,0.0038051345990688405
x120,0.0038018155164998026
x426,0.003792826950568201
x622,0.0037921489439508905
x655,0.003790800124370249
x85,0.0037907873469000255
x637,0.0037901017721423793
x509,0.003783958534761717
x351,0.0037837521738014893
x43,0.003778955520181372
x616,0.0037745260064745447
x389,0.003769453371134391
x632,0.0037670213885392816
x771,0.003757447915884276
x674,0.0037482475721347655
x514,0.003747841223938166
x32,0.003732754805901613
x100,0.003720124787705876
x831,0.0037177268104238046
x322,0.0037116543928528115
x316,0.0037044021738046277
x60,0.0037004370033206966
x35,0.0036963408564660875
x534,0.003690570807336986
x826,0.0036893437781877884
x156,0.0036869130665641565
x643,0.003682031746826919
x799,0.003673756482909336
x576,0.003669648662708196
x631,0.0036692879443404798
x251,0.003662932247082794
x422,0.003661260806881406
x802,0.0036603155680117387
x676,0.00365669203251427
x30,0.0036482008521682274
x816,0.0036387659268515716
x502,0.003635189479958359
x28,0.0036312232912016833
x375,0.0036308981306647147
x101,0.00362946057541011
x246,0.0036187377747579725
x107,0.003613115996412478
x96,0.003612821000189809
x699,0.0036098121400475846
x105,0.0036040932286909694
x82,0.003598208639387786
x801,0.0035959078380228553
x261,0.00358938157027464
x602,0.0035826412389655584
x717,0.003575494836688785
x46,0.003567022597866105
x56,0.003565264861664037
x401,0.003564739770999758
x66,0.0035629049026825173
x304,0.0035530335546525038
x737,0.0035494493766292396
x626,0.003545768402841318
x656,0.0035323044643636925
x140,0.003529858636110955
x124,0.0035267951437410734
x300,0.003516223339777464
x601,0.003512976488900229
x122,0.003510469944022975
x388,0.003495519758989231
x136,0.0034924350610882606
x525,0.0034884574544352216
x497,0.0034868637612642047
x567,0.00347993123984397
x646,0.0034782032060695412
x591,0.00347734810060838
x340,0.0034678302267325315
x614,0.00346762770145815
x584,0.0034570397748377116
x7,0.0034455405717019076
x708,0.0034293685778830456
x597,0.0034200597826000686
x462,0.0034197483185428056
x219,0.003419627586602597
x645,0.0034096840736602416
x532,0.003407784114235554
x180,0.0034071471357595257
x221,0.003404070908581635
x474,0.0034030592137861216
x330,0.0034015166997113243
x808,0.003397158190653364
x441,0.0033947241764967057
x58,0.0033906583000668303
x8,0.0033844802834357324
x19,0.0033840537567895335
x774,0.003382389579672267
x552,0.003379890534503446
x273,0.00336632132889703
x460,0.003363633607968601
x74,0.0033621723889879413
x719,0.00335953615353474
x807,0.003350644810654637
x16,0.0033479015687936536
x549,0.003346994530393929
x118,0.0033467403589607916
x408,0.0033343488429703155
x109,0.003327585316132304
x772,0.003325048646693216
x754,0.003315889939731207
x197,0.003311079805145147
x735,0.0033102446013373718
x294,0.0033044868403569625
x600,0.003300574883973344
x503,0.003283918854437898
x153,0.0032754300654919636
x117,0.0032702097819821323
