epoch,step,train_loss
252,2782,0.00671703414991498
253,2793,0.006696500815451145
254,2804,0.006676012650132179
255,2815,0.006655567791312933
256,2826,0.006635165307670832
257,2837,0.0066148266196250916
258,2848,0.006594618316739798
259,2859,0.006574380677193403
260,2870,0.00655415328219533
261,2881,0.006533971056342125
262,2892,0.006513847503811121
263,2903,0.006493784487247467
264,2914,0.006473778281360865
265,2925,0.006453830283135176
266,2936,0.006433937698602676
267,2947,0.006414100993424654
268,2958,0.006394321098923683
269,2969,0.006374598015099764
270,2980,0.006354933604598045
271,2991,0.0063353246077895164
272,3002,0.006315774284303188
273,3013,0.006296281702816486
274,3024,0.006276850122958422
275,3035,0.006257480941712856
276,3046,0.006238168105483055
277,3057,0.006218920927494764
278,3068,0.006199735216796398
279,3079,0.006180614233016968
280,3090,0.006161555647850037
281,3101,0.006142563186585903
282,3112,0.006123637314885855
283,3123,0.006104780826717615
284,3134,0.006085989065468311
285,3145,0.006067267153412104
286,3156,0.0060486458241939545
287,3167,0.00603020004928112
288,3178,0.0060117291286587715
289,3189,0.005993290804326534
290,3200,0.005974918138235807
291,3211,0.005956636741757393
292,3222,0.005938441958278418
293,3233,0.0059203351847827435
294,3244,0.005902308039367199
295,3255,0.005884365178644657
296,3266,0.005866503808647394
297,3277,0.005848722532391548
298,3288,0.005831022746860981
299,3299,0.005813404452055693
300,3310,0.005795867182314396
301,3321,0.005778410006314516
302,3332,0.005761035718023777
303,3343,0.005743743386119604
304,3354,0.005726530682295561
305,3365,0.005709402728825808
306,3376,0.0056923567317426205
307,3387,0.0056753940880298615
308,3398,0.0056585161946713924
309,3409,0.005641719326376915
310,3420,0.005625008139759302
311,3431,0.005608382169157267
312,3442,0.0055918400175869465
313,3453,0.005575384013354778
314,3464,0.005559013225138187
315,3475,0.005542728118598461
316,3486,0.0055265286937355995
317,3497,0.0055104149505496025
318,3508,0.005494389683008194
319,3519,0.005478451028466225
320,3530,0.005462608300149441
321,3541,0.005446930881589651
322,3552,0.005431263707578182
323,3563,0.005415646824985743
324,3574,0.005400120280683041
325,3585,0.005384692922234535
326,3596,0.0053693633526563644
327,3607,0.005354131106287241
328,3618,0.00533899525180459
329,3629,0.005323947407305241
330,3640,0.005308992695063353
331,3651,0.0052941287867724895
332,3662,0.005279348697513342
333,3673,0.005264660809189081
334,3684,0.005250061396509409
335,3695,0.0052355495281517506
336,3706,0.005221124738454819
337,3717,0.005206789821386337
338,3728,0.005192543379962444
339,3739,0.005178384482860565
340,3750,0.0051643140614032745
341,3761,0.0051503293216228485
342,3772,0.00513643492013216
343,3783,0.005122628062963486
344,3794,0.005108927842229605
345,3805,0.005095306783914566
346,3816,0.0050817811861634254
347,3827,0.005068344064056873
348,3838,0.0050549935549497604
349,3849,0.005041729658842087
350,3860,0.005028554704040289
351,3871,0.0050154817290604115
352,3882,0.005002488382160664
353,3893,0.004989585839211941
354,3904,0.004976770840585232
355,3915,0.004964041523635387
356,3926,0.004951398354023695
357,3937,0.00493884040042758
358,3948,0.004926372319459915
359,3959,0.004914001561701298
360,3970,0.004901708569377661
361,3981,0.0048895059153437614
362,3992,0.0048773884773254395
363,4003,0.0048653618432581425
364,4014,0.004853438585996628
365,4025,0.0048415884375572205
366,4036,0.0048298304900527
367,4047,0.004818159621208906
368,4058,0.004806573037058115
369,4069,0.004795078653842211
370,4080,0.004783662501722574
371,4091,0.004772333428263664
372,4102,0.004761087708175182
373,4113,0.004749924875795841
374,4124,0.004738843534141779
375,4135,0.004727853462100029
376,4146,0.0047169458121061325
377,4157,0.00470613082870841
378,4168,0.004695389419794083
379,4179,0.004684732295572758
380,4190,0.004674153868108988
381,4201,0.004663655534386635
382,4212,0.0046532335691154
383,4223,0.004642890766263008
384,4234,0.00463262852281332
385,4245,0.0046224589459598064
386,4256,0.004612379241734743
387,4267,0.004602368921041489
388,4278,0.004592441953718662
389,4289,0.004582592751830816
390,4300,0.0045728194527328014
391,4311,0.004563139285892248
392,4322,0.004553524311631918
393,4333,0.004543991293758154
394,4344,0.004534533713012934
395,4355,0.004525149706751108
396,4366,0.004515837412327528
397,4377,0.0045065972954034805
398,4388,0.004497444722801447
399,4399,0.004488383419811726
400,4410,0.004479382187128067
401,4421,0.004470460582524538
402,4432,0.004461612552404404
403,4443,0.004452831577509642
404,4454,0.004444119520485401
405,4465,0.0044354782439768314
406,4476,0.004426905885338783
407,4487,0.004418401513248682
408,4498,0.00440996466204524
409,4509,0.004401593003422022
410,4520,0.004393257200717926
411,4531,0.004385026637464762
412,4542,0.004376914817839861
413,4553,0.004368789028376341
414,4564,0.004360743332654238
415,4575,0.00435277447104454
416,4586,0.0043448698706924915
417,4597,0.004337023012340069
418,4608,0.004329233895987272
419,4619,0.004321504849940538
420,4630,0.004313881043344736
421,4641,0.004306338261812925
422,4652,0.004298846237361431
423,4663,0.004291425924748182
424,4674,0.004284066613763571
425,4685,0.004276763182133436
426,4696,0.004269517958164215
427,4707,0.004262333735823631
428,4718,0.004255206789821386
429,4729,0.00424813712015748
430,4740,0.004241124726831913
431,4751,0.004234168212860823
432,4762,0.004227266646921635
433,4773,0.0042204526253044605
434,4784,0.004213686101138592
435,4795,0.004206979647278786
436,4806,0.004200327210128307
437,4817,0.004193728789687157
438,4828,0.004187180195003748
439,4839,0.00418068515136838
440,4850,0.004174242727458477
441,4861,0.00416785292327404
442,4872,0.004161538556218147
443,4883,0.004155267495661974
444,4894,0.004149050917476416
445,4905,0.0041428860276937485
446,4916,0.004136767704039812
447,4927,0.004130696412175894
448,4938,0.004124674946069717
449,4949,0.004118709359318018
450,4960,0.004112805239856243
451,4971,0.004106942098587751
452,4982,0.004101131111383438
453,4993,0.004095368552953005
454,5004,0.004089673049747944
455,5015,0.004084018524736166
456,5026,0.004078412428498268
457,5037,0.004072851967066526
458,5048,0.004067342262715101
459,5059,0.004061889834702015
460,5070,0.00405647698789835
461,5081,0.004051111172884703
462,5092,0.004045802168548107
463,5103,0.004040529951453209
464,5114,0.004035317339003086
465,5125,0.004030158743262291
466,5136,0.004025035072118044
467,5147,0.004019955173134804
468,5158,0.004014917649328709
469,5169,0.004009941592812538
470,5180,0.004005024209618568
471,5191,0.004000137094408274
472,5202,0.0039952960796654224
473,5213,0.003990504890680313
474,5224,0.003985761199146509
475,5235,0.003981051500886679
476,5246,0.003976385109126568
477,5257,0.003971759229898453
478,5268,0.003967180382460356
479,5279,0.0039626359939575195
480,5290,0.003958133049309254
481,5301,0.003953654784709215
482,5312,0.003949230071157217
483,5323,0.003944849595427513
484,5334,0.003940500784665346
485,5345,0.003936181776225567
486,5356,0.003931898158043623
487,5367,0.003927665296941996
488,5378,0.003923459909856319
489,5389,0.003919290378689766
490,5400,0.003915152046829462
491,5411,0.003911042585968971
492,5422,0.003906963858753443
493,5433,0.003902915632352233
494,5444,0.003898895811289549
495,5455,0.003894906025379896
496,5466,0.003890943480655551
497,5477,0.003887009574100375
498,5488,0.003883103374391794
499,5499,0.003879223484545946
500,5510,0.0038753703702241182
501,5521,0.0038715433329343796
502,5532,0.003867744468152523
503,5543,0.003863994497805834
504,5554,0.0038602801505476236
505,5565,0.0038566039875149727
506,5576,0.003852949244901538
507,5587,0.0038493210449814796
508,5598,0.0038457182236015797
509,5609,0.0038421382196247578
510,5620,0.0038385833613574505
511,5631,0.0038350506220012903
512,5642,0.0038315418642014265
513,5653,0.003828054526820779
514,5664,0.003824590938165784
515,5675,0.003821148769930005
516,5686,0.0038177273236215115
517,5697,0.003814327996224165
518,5708,0.0038109489250928164
519,5719,0.0038076185155659914
520,5730,0.0038043379317969084
521,5741,0.0038010699208825827
522,5752,0.0037978298496454954
523,5763,0.0037946095690131187
524,5774,0.0037914079148322344
525,5785,0.0037882267497479916
526,5796,0.0037850886583328247
527,5807,0.003781992709264159
528,5818,0.0037789088673889637
529,5829,0.0037758518010377884
530,5840,0.003772812895476818
531,5851,0.003769791917875409
532,5862,0.003766791196539998
533,5873,0.003763807937502861
534,5884,0.003760844934731722
535,5895,0.0037579250056296587
536,5906,0.003755041165277362
537,5917,0.0037521750200539827
538,5928,0.003749336116015911
539,5939,0.003746514208614826
540,5950,0.00374371325597167
541,5961,0.0037409639917314053
542,5972,0.0037382286973297596
543,5983,0.0037355266977101564
544,5994,0.0037328628823161125
545,6005,0.0037302100099623203
546,6016,0.00372758274897933
547,6027,0.003724974114447832
548,6038,0.003722383873537183
549,6049,0.003719812724739313
550,6060,0.0037172590382397175
551,6071,0.0037147225812077522
552,6082,0.00371220288798213
553,6093,0.0037096997257322073
554,6104,0.003707212395966053
555,6115,0.0037047555670142174
556,6126,0.0037023285403847694
557,6137,0.0036999289877712727
558,6148,0.0036975585389882326
559,6159,0.003695197869092226
560,6170,0.0036928567569702864
561,6181,0.003690550569444895
562,6192,0.0036882550921291113
563,6203,0.0036859852261841297
564,6214,0.0036837474908679724
565,6225,0.0036815169733017683
566,6236,0.0036793320905417204
567,6247,0.0036771628074347973
568,6258,0.0036750193685293198
569,6269,0.0036728898994624615
570,6280,0.003670778591185808
571,6291,0.0036686856765300035
572,6302,0.0036666078958660364
573,6313,0.003664547810330987
574,6324,0.003662500763311982
575,6335,0.003660470712929964
576,6346,0.003658452769741416
577,6357,0.003656447632238269
578,6368,0.003654455067589879
579,6379,0.0036524864844977856
580,6390,0.003650561673566699
581,6401,0.003648635232821107
582,6412,0.0036467285826802254
583,6423,0.0036448342725634575
584,6434,0.003642951138317585
585,6445,0.0036410850007086992
586,6456,0.0036392316687852144
587,6467,0.003637390211224556
588,6478,0.003635561093688011
589,6489,0.0036337440833449364
590,6500,0.0036319377832114697
591,6511,0.003630142193287611
592,6522,0.003628356149420142
593,6533,0.003626579185947776
594,6544,0.0036248117685317993
595,6555,0.003623052965849638
596,6566,0.003621302777901292
597,6577,0.00361956050619483
598,6588,0.003617833601310849
599,6599,0.003616136033087969
600,6610,0.00361443730071187
601,6621,0.0036127520725131035
602,6632,0.00361107150092721
603,6643,0.0036094007082283497
604,6654,0.003607736900448799
605,6665,0.0036060812417417765
606,6676,0.0036044386215507984
607,6687,0.003602816956117749
608,6698,0.00360120739787817
609,6709,0.003599626012146473
610,6720,0.0035980558022856712
611,6731,0.0035964874550700188
612,6742,0.0035949312150478363
613,6753,0.003593387547880411
614,6764,0.003591854590922594
615,6775,0.003590333042666316
616,6786,0.003588822204619646
617,6797,0.003587321611121297
618,6808,0.003585832193493843
619,6819,0.003584352321922779
620,6830,0.003582879900932312
621,6841,0.003581416327506304
622,6852,0.003579960437491536
623,6863,0.0035785112995654345
624,6874,0.0035770696122199297
625,6885,0.003575633279979229
626,6896,0.0035742034669965506
627,6907,0.0035727801732718945
628,6918,0.003571361070498824
629,6929,0.003569948021322489
630,6940,0.0035685389302670956
631,6951,0.003567134728655219
632,6962,0.0035657358821481466
633,6973,0.0035643407609313726
634,6984,0.003562949365004897
635,6995,0.0035615628585219383
636,7006,0.003560180077329278
637,7017,0.0035588012542575598
638,7028,0.0035574252251535654
639,7039,0.003556052688509226
640,7050,0.003554683644324541
641,7061,0.003553317626938224
642,7072,0.003551954636350274
643,7083,0.0035505956038832664
644,7094,0.0035492386668920517
645,7105,0.0035478847566992044
646,7116,0.003546533640474081
647,7127,0.003545186249539256
648,7138,0.0035438404884189367
649,7149,0.003542498219758272
650,7160,0.003541157813742757
651,7171,0.003539819736033678
652,7182,0.003538485150784254
653,7193,0.0035371517296880484
654,7204,0.00353582133539021
655,7215,0.003534493036568165
656,7226,0.003533166367560625
657,7237,0.0035318429581820965
658,7248,0.0035305216442793608
659,7259,0.003529213136062026
660,7270,0.0035279307048767805
661,7281,0.0035266398917883635
662,7292,0.003525352803990245
663,7303,0.003524068044498563
664,7314,0.0035227853804826736
665,7325,0.0035215073730796576
666,7336,0.003520231693983078
667,7347,0.0035189595073461533
668,7358,0.003517690347507596
669,7369,0.0035164232831448317
670,7380,0.003515161108225584
671,7391,0.0035139264073222876
672,7402,0.0035126833245158195
673,7413,0.0035114451311528683
674,7424,0.0035102088004350662
675,7435,0.003508975962176919
676,7446,0.0035077466163784266
677,7457,0.003506522160023451
678,7468,0.0035053000319749117
679,7479,0.0035040806978940964
680,7490,0.0035028650891035795
681,7501,0.003501652041450143
682,7512,0.003500441089272499
683,7523,0.0034992333967238665
684,7534,0.003498028265312314
685,7545,0.003496819641441107
686,7556,0.0034956238232553005
687,7567,0.0034944561775773764
688,7578,0.0034932750277221203
689,7589,0.0034920992329716682
690,7600,0.0034909246023744345
691,7611,0.003489757189527154
692,7622,0.0034886084031313658
693,7633,0.0034874496050179005
694,7644,0.0034863015171140432
695,7655,0.0034851613454520702
696,7666,0.003484017215669155
697,7677,0.003482879139482975
698,7688,0.0034817473497241735
699,7699,0.0034806218463927507
700,7710,0.0034795012325048447
701,7721,0.00347838643938303
702,7732,0.00347727513872087
703,7743,0.0034761736169457436
704,7754,0.00347508629783988
705,7765,0.0034739866387099028
706,7776,0.003472892800346017
707,7787,0.003471803618595004
708,7798,0.0034707190934568644
709,7809,0.0034696408547461033
710,7820,0.0034685663413256407
711,7831,0.0034674974158406258
712,7842,0.0034664319828152657
713,7853,0.0034653698094189167
714,7864,0.0034643104299902916
715,7875,0.003463254077360034
716,7886,0.003462200751528144
717,7897,0.0034611497540026903
718,7908,0.0034601010847836733
719,7919,0.003459053812548518
720,7930,0.0034580088686197996
721,7941,0.0034569650888442993
722,7952,0.0034559231717139482
723,7963,0.00345488335005939
724,7974,0.003453844226896763
725,7985,0.0034528060350567102
726,7996,0.003451769705861807
727,8007,0.003450734307989478
728,8018,0.0034496996086090803
729,8029,0.003448665840551257
730,8040,0.0034476337023079395
731,8051,0.003446601564064622
732,8062,0.003445570357143879
733,8073,0.0034445407800376415
734,8084,0.0034435121342539787
735,8095,0.0034424832556396723
736,8106,0.0034414560068398714
737,8117,0.003440428525209427
738,8128,0.0034394022077322006
739,8139,0.0034383763559162617
740,8150,0.0034373505041003227
741,8161,0.0034363262820988894
742,8172,0.0034353025257587433
743,8183,0.0034342799335718155
744,8194,0.003433255711570382
745,8205,0.003432234050706029
746,8216,0.003431212157011032
747,8227,0.003430190496146679
748,8238,0.0034291737247258425
749,8249,0.003428177209571004
750,8260,0.0034271618351340294
751,8271,0.0034261492546647787
752,8282,0.003425137372687459
753,8293,0.0034241273533552885
754,8304,0.0034231203608214855
755,8315,0.003422119887545705
756,8326,0.003421132219955325
757,8337,0.0034201275557279587
758,8348,0.003419126383960247
759,8359,0.003418128937482834
760,8370,0.003417134517803788
761,8381,0.0034161447547376156
762,8392,0.0034151587169617414
763,8403,0.0034141766373068094
764,8414,0.003413196187466383
765,8425,0.0034122192300856113
766,8436,0.0034112443681806326
767,8447,0.0034102711360901594
768,8458,0.0034093002323061228
769,8469,0.0034083311911672354
770,8480,0.0034073626156896353
771,8491,0.0034063963685184717
772,8502,0.003405430354177952
773,8513,0.003404465736821294
774,8524,0.0034035025164484978
775,8535,0.003402539761736989
776,8546,0.0034015781711786985
777,8557,0.0034006170462816954
778,8568,0.0033996570855379105
779,8579,0.0033986978232860565
780,8590,0.0033977392595261335
781,8601,0.003396798623725772
782,8612,0.0033958384301513433
783,8623,0.0033948796335607767
784,8634,0.003393922233954072
785,8645,0.00339296692982316
786,8656,0.0033920155838131905
787,8667,0.0033910665661096573
788,8678,0.0033901194110512733
789,8689,0.003389180637896061
790,8700,0.0033882376737892628
791,8711,0.0033872935455292463
792,8722,0.0033863510470837355
793,8733,0.003385409014299512
794,8744,0.0033844688441604376
795,8755,0.003383529605343938
796,8766,0.0033825915306806564
797,8777,0.0033816546201705933
798,8788,0.0033807181753218174
799,8799,0.003379783360287547
800,8810,0.0033788494765758514
801,8821,0.0033779158256947994
802,8832,0.0033769821748137474
803,8843,0.0033760543446987867
804,8854,0.0033751328010112047
805,8865,0.0033741998486220837
806,8876,0.0033732682932168245
807,8887,0.0033723379019647837
808,8898,0.00337140797637403
809,8909,0.0033704808447510004
810,8920,0.003369554178789258
811,8931,0.0033686303067952394
812,8942,0.0033677066676318645
813,8953,0.003366790246218443
814,8964,0.0033658884931355715
815,8975,0.003364956472069025
816,8986,0.003364022821187973
817,8997,0.003363091964274645
818,9008,0.003362164134159684
819,9019,0.003361233277246356
820,9030,0.0033603408373892307
821,9041,0.00335942511446774
822,9052,0.0033585114870220423
823,9063,0.0033575997222214937
824,9074,0.0033566898200660944
825,9085,0.003355782013386488
826,9096,0.0033548767678439617
827,9107,0.0033539740834385157
828,9118,0.003353072563186288
829,9129,0.003352172439917922
830,9140,0.0033512741792947054
831,9151,0.003350377082824707
832,9162,0.0033494820818305016
833,9173,0.0033485880121588707
834,9184,0.00334769394248724
835,9195,0.0033468010369688272
836,9206,0.0033459097612649202
837,9217,0.0033450184855610132
838,9228,0.0033441290725022554
839,9239,0.003343240125104785
840,9250,0.0033423511777073145
841,9261,0.0033414633944630623
842,9272,0.0033405760768800974
843,9283,0.003339689690619707
844,9294,0.003338804002851248
845,9305,0.003337923437356949
846,9316,0.0033370505552738905
847,9327,0.003336158115416765
848,9338,0.0033352661412209272
849,9349,0.003334375564008951
850,9360,0.0033334875479340553
851,9371,0.003332602558657527
852,9382,0.0033317208290100098
853,9393,0.003330841427668929
854,9404,0.0033299652859568596
855,9415,0.0033290896099060774
856,9426,0.003328216727823019
857,9437,0.0033273431472480297
858,9448,0.003326472593471408
859,9459,0.0033256036695092916
860,9470,0.0033247354440391064
861,9481,0.003323867917060852
862,9492,0.0033230017870664597
863,9503,0.0033221368212252855
864,9514,0.0033212730195373297
865,9525,0.003320409217849374
866,9536,0.003319546114653349
867,9547,0.0033186848741024733
868,9558,0.003317823400720954
869,9569,0.0033169640228152275
870,9580,0.0033161197789013386
871,9591,0.003315230133011937
872,9602,0.003314385423436761
873,9613,0.00331350089982152
874,9624,0.0033126610796898603
875,9635,0.003311790991574526
876,9646,0.0033109134528785944
877,9657,0.0033100827131420374
878,9668,0.003309219144284725
879,9679,0.003308359533548355
880,9690,0.003307501319795847
881,9701,0.003306645667180419
882,9712,0.003305783960968256
883,9723,0.003304969286546111
884,9734,0.0033041222486644983
885,9745,0.0033032777719199657
886,9756,0.0033024323638528585
887,9767,0.003301587887108326
888,9778,0.003300747135654092
889,9789,0.00329991546459496
890,9800,0.0032990537583827972
891,9811,0.00329821789637208
892,9822,0.0032973927445709705
893,9833,0.0032965373247861862
894,9844,0.003295712172985077
895,9855,0.0032948926091194153
896,9866,0.0032940516248345375
897,9877,0.0032932052854448557
898,9888,0.0032923915423452854
899,9899,0.0032915559131652117
900,9910,0.0032907233107835054
901,9921,0.003289885586127639
902,9932,0.0032890813890844584
903,9943,0.0032882553059607744
904,9954,0.0032874317839741707
905,9965,0.0032866080291569233
906,9976,0.003285785438492894
907,9987,0.003284965641796589
908,9998,0.003284147474914789
909,10009,0.0032833321020007133
910,10020,0.003282516961917281
911,10031,0.003281704615801573
912,10042,0.0032808929681777954
913,10053,0.0032800831831991673
914,10064,0.003279272932559252
915,10075,0.003278465010225773
916,10086,0.0032776580192148685
917,10097,0.003276852425187826
918,10108,0.003276047296822071
919,10119,0.0032752430997788906
920,10130,0.0032744398340582848
921,10141,0.00327363726682961
922,10152,0.0032728351652622223
923,10163,0.0032720346935093403
924,10174,0.003271235153079033
925,10185,0.0032704356126487255
926,10196,0.0032696372363716364
927,10207,0.0032688400242477655
928,10218,0.003268043277785182
929,10229,0.0032672472298145294
930,10240,0.0032664514146745205
931,10251,0.0032656569965183735
932,10262,0.003264863044023514
933,10273,0.0032640693243592978
934,10284,0.0032632772345095873
935,10295,0.003262485144659877
936,10306,0.003261693986132741
937,10317,0.0032609037589281797
938,10328,0.0032601142302155495
939,10339,0.00325932539999485
940,10350,0.0032585379667580128
941,10361,0.0032577498350292444
942,10372,0.0032569628674536943
943,10383,0.003256177296862006
944,10394,0.0032553914934396744
945,10405,0.003254607319831848
946,10416,0.0032538233790546656
947,10427,0.0032530406024307013
948,10438,0.0032522575929760933
949,10449,0.003251476213335991
950,10460,0.003250695299357176
951,10471,0.0032499153167009354
952,10482,0.003249136032536626
953,10493,0.00324835698120296
954,10504,0.0032475788611918688
955,10515,0.003246801206842065
956,10526,0.003246024949476123
957,10537,0.003245249390602112
958,10548,0.0032444738317281008
959,10559,0.0032437003683298826
960,10570,0.003242926672101021
961,10581,0.0032421541400253773
962,10592,0.0032413816079497337
963,10603,0.003240611171349883
964,10614,0.0032398400362581015
965,10625,0.0032390702981501818
966,10636,0.003238301258534193
967,10647,0.003237533150240779
968,10658,0.003236765507608652
969,10669,0.003235999494791031
970,10680,0.003235233249142766
971,10691,0.0032344681676477194
972,10702,0.0032337037846446037
973,10713,0.0032329403329640627
974,10724,0.003232177346944809
975,10735,0.00323141529224813
976,10746,0.0032306534703820944
977,10757,0.003229893511161208
978,10768,0.0032291333191096783
979,10779,0.0032283742912113667
980,10790,0.003227616660296917
981,10801,0.003226859262213111
