epoch,regret,step,train_loss
0,9.161222457885742,10,-0.08494286984205246
1,9.161222457885742,21,-0.13415494561195374
2,9.161222457885742,32,-0.17795246839523315
3,9.161221504211426,43,-0.22327567636966705
4,9.161222457885742,54,-0.27133044600486755
5,9.161222457885742,65,-0.3231925368309021
6,8.7705659866333,76,-0.0890546664595604
7,8.31147575378418,87,-0.0650382936000824
8,8.31147575378418,98,-0.10825986415147781
9,8.31147575378418,109,-0.16079938411712646
10,8.31147575378418,120,-0.22340576350688934
11,8.31147575378418,131,-0.29921168088912964
12,8.146063804626465,142,-0.23411878943443298
13,7.855742931365967,153,-0.11967439204454422
14,7.855743408203125,164,-0.16752271354198456
15,7.855742931365967,175,-0.2160574495792389
16,7.855742931365967,186,-0.2653007507324219
17,7.855743408203125,197,-0.3149792551994324
18,7.193836688995361,208,-0.20401792228221893
19,7.14846658706665,219,-0.22285695374011993
20,6.771280765533447,230,-0.17145122587680817
21,6.771282196044922,241,-0.1994059532880783
22,6.771280765533447,252,-0.23145143687725067
23,6.771280765533447,263,-0.2664278447628021
24,6.771280765533447,274,-0.3047463297843933
25,6.458977222442627,285,-0.2957799434661865
26,6.030871391296387,296,-0.27688002586364746
27,5.899184703826904,307,-0.17064020037651062
28,5.716547012329102,318,-0.1817619353532791
29,5.716546535491943,329,-0.20666015148162842
30,5.716546535491943,340,-0.23097364604473114
31,5.716546535491943,351,-0.2544417381286621
32,5.716547012329102,362,-0.27744102478027344
33,5.716547012329102,373,-0.30059072375297546
34,5.716547012329102,384,-0.3246361017227173
35,5.305107593536377,395,-0.2688751518726349
36,5.590142250061035,406,-0.22002235054969788
37,5.465761184692383,417,-0.174438938498497
38,5.501727104187012,428,-0.19043199717998505
39,5.46409273147583,439,-0.20853787660598755
40,5.396799087524414,450,-0.21203388273715973
41,5.396799564361572,461,-0.2300826609134674
42,5.396799087524414,472,-0.2487543821334839
43,5.396799564361572,483,-0.268305242061615
44,5.438732624053955,494,-0.2672049403190613
45,5.399892330169678,505,-0.19954149425029755
46,5.726428508758545,516,-0.18432354927062988
47,5.289148330688477,527,-0.13028840720653534
48,5.283954620361328,538,-0.13495783507823944
49,5.260676383972168,549,-0.15385861694812775
50,5.265249252319336,560,-0.1670234650373459
51,5.275888442993164,571,-0.18886242806911469
52,5.134077548980713,582,-0.17230039834976196
53,5.134077548980713,593,-0.18480339646339417
54,5.134077548980713,604,-0.1964499056339264
55,5.134077548980713,615,-0.20735129714012146
56,5.134077548980713,626,-0.2175925076007843
57,5.042311191558838,637,-0.183858722448349
58,5.074285984039307,648,-0.17255762219429016
59,4.885572910308838,659,-0.13240571320056915
60,4.837576866149902,670,-0.12693056464195251
61,4.837576866149902,681,-0.1416698545217514
62,4.867167949676514,692,-0.15050135552883148
63,4.996723651885986,703,-0.1458268165588379
64,4.9967241287231445,714,-0.1631355732679367
65,4.999044418334961,725,-0.18538092076778412
66,5.02879524230957,736,-0.20583023130893707
67,4.95423698425293,747,-0.20474186539649963
68,4.860457897186279,758,-0.19821558892726898
69,5.044595241546631,769,-0.17312128841876984
70,5.1227593421936035,780,-0.17648333311080933
71,5.031445026397705,791,-0.15536925196647644
72,4.979919910430908,802,-0.16018187999725342
73,4.979918956756592,813,-0.17369700968265533
74,4.980257987976074,824,-0.18701916933059692
75,4.980257987976074,835,-0.1996295154094696
76,4.97001314163208,846,-0.2127866894006729
77,4.979367256164551,857,-0.22798392176628113
78,5.023434638977051,868,-0.22937792539596558
79,5.043035507202148,879,-0.205454021692276
80,5.03586483001709,890,-0.1844494342803955
81,4.886943817138672,901,-0.1891448050737381
82,4.946741104125977,912,-0.1906876415014267
83,4.931150436401367,923,-0.2148001790046692
84,4.82887601852417,934,-0.1856614053249359
85,4.8437180519104,945,-0.20539003610610962
86,4.842091083526611,956,-0.2279089391231537
87,4.833792686462402,967,-0.195775106549263
88,4.858246803283691,978,-0.18893247842788696
89,4.869337558746338,989,-0.19967706501483917
90,4.967218399047852,1000,-0.18260663747787476
91,4.971620559692383,1011,-0.20704562962055206
92,4.967272758483887,1022,-0.22751763463020325
93,4.959564685821533,1033,-0.2187839150428772
94,4.9895124435424805,1044,-0.2095905840396881
95,4.989512920379639,1055,-0.229991614818573
96,4.981502056121826,1066,-0.19854871928691864
97,4.950787544250488,1077,-0.15860776603221893
98,4.870092868804932,1088,-0.14866380393505096
99,4.832071781158447,1099,-0.1634654551744461
