epoch,regret,step,train_loss
0,0.026766011491417885,10,0.08463112264871597
1,0.02581365592777729,21,0.07797896862030029
2,0.027379170060157776,32,0.07543909549713135
3,0.02832072041928768,43,0.07325555384159088
4,0.028781430795788765,54,0.07075300812721252
5,0.027319466695189476,65,0.06647086888551712
6,0.027955271303653717,76,0.0645221471786499
7,0.029122719541192055,87,0.06368325650691986
8,0.029413029551506042,98,0.06216943636536598
9,0.02520102635025978,109,0.056527700275182724
10,0.02379709482192993,120,0.05381831154227257
11,0.024159444496035576,131,0.05323123559355736
12,0.024747813120484352,142,0.05300367996096611
13,0.025383148342370987,153,0.05305975675582886
14,0.021107524633407593,164,0.04807622730731964
15,0.024103019386529922,175,0.05051836743950844
16,0.02182958833873272,186,0.047672875225543976
17,0.023145969957113266,197,0.0485508069396019
18,0.02030450850725174,208,0.04518165439367294
19,0.02073654532432556,219,0.04529328644275665
20,0.02140526846051216,230,0.04559846222400665
21,0.018956383690238,241,0.042792487889528275
22,0.020762018859386444,252,0.044396501034498215
23,0.020072802901268005,263,0.04343744367361069
24,0.021224794909358025,274,0.044329941272735596
25,0.019263168796896935,285,0.042096756398677826
26,0.019721519201993942,296,0.04233280569314957
27,0.019468259066343307,307,0.04185151681303978
28,0.018719419836997986,318,0.040889278054237366
29,0.02109062485396862,329,0.04306602105498314
30,0.017861612141132355,340,0.039723265916109085
31,0.019477924332022667,351,0.04111911356449127
32,0.019519807770848274,362,0.04086577519774437
33,0.019632481038570404,373,0.04076738655567169
34,0.020169345661997795,384,0.04121898487210274
35,0.02027665264904499,395,0.04138297960162163
36,0.020045049488544464,406,0.04118351638317108
37,0.01790345087647438,417,0.038950223475694656
38,0.019155608490109444,428,0.04008030146360397
39,0.017460964620113373,439,0.03836311399936676
40,0.018337100744247437,450,0.039134323596954346
41,0.019510282203555107,461,0.04030423238873482
42,0.019379545003175735,472,0.04013434797525406
43,0.018098795786499977,483,0.038835298269987106
44,0.018113400787115097,494,0.03879563882946968
45,0.018495189025998116,505,0.03929692506790161
46,0.01932229846715927,516,0.04013199359178543
47,0.01744973100721836,527,0.03818456456065178
48,0.018883230164647102,538,0.03949858620762825
49,0.019677720963954926,549,0.04035952314734459
50,0.017706023529171944,560,0.038324736058712006
51,0.018581397831439972,571,0.03916177898645401
52,0.01735476590692997,582,0.037848204374313354
53,0.01878986693918705,593,0.03932877629995346
54,0.019546492025256157,604,0.04009709134697914
55,0.017867760732769966,615,0.038367338478565216
56,0.019291449338197708,626,0.0397646427154541
57,0.017531991004943848,637,0.03807779401540756
58,0.01866193860769272,648,0.0391463078558445
59,0.018480796366930008,659,0.03884773701429367
60,0.019138779491186142,670,0.03955341875553131
61,0.01876077428460121,681,0.039264969527721405
62,0.018488848581910133,692,0.038910139352083206
